,GAT Actual Boiling Point,GAT Predicted Boiling Point
781,435.65001639604566,430.93393831595773
782,383.15000855460755,382.4528542658686
783,593.1500034105778,556.4898010325431
784,439.24999043807384,470.9449719831347
785,478.44999580621715,489.0033308641612
786,530.7500030614435,514.6607992766797
787,468.1500021260976,457.7489493691921
788,516.6499982433021,493.7161960834265
789,320.45000732615586,319.46095732972026
790,511.1499821224808,523.3006566560268
791,536.1499823793769,540.3434959486126
792,633.1500111235678,637.048270085156
793,448.15001652449365,440.4339296512305
794,510.15001570120455,507.9671688504517
795,537.6499867759645,504.8809604617953
796,489.1499906587601,465.594865027517
797,490.0499932967126,490.1723010666668
798,530.1500013028085,526.5218417090177
799,557.1500074218213,607.4002094721793
800,516.2000151792168,508.6932023768126
801,513.1499879845976,559.4899923746287
802,511.1499821224808,521.6187970349192
803,442.1499989381432,447.46326752364627
804,359.14999297387897,356.37238351821895
805,547.1500146210193,526.5586070595681
806,337.4500023894757,343.9852351261675
807,462.1499845397472,458.0081688219309
808,484.1500125132501,487.7688256028294
809,372.6499960333854,374.9138215807825
810,470.6500094537437,468.1733318768441
811,544.1500058278441,526.3535316136479
812,462.64998600527645,469.7387252931297
813,314.75000887401393,336.01131617188446
814,376.15000629208976,378.8292036301642
815,483.75001134082675,491.47997193127867
816,473.1500167813897,494.72737100780006
817,398.1500160107016,376.1698858684301
818,532.1500071649252,539.8280508452654
819,224.65000035412606,237.76988181754942
820,479.14999785795806,470.2114174416661
821,433.45000994771715,441.3612050963938
822,507.6500083735585,497.4259915499389
823,359.64999443940815,340.0234856535494
824,378.64999536484476,470.35822327539324
825,398.1500160107016,401.0901122514903
826,468.1500021260976,481.0953485763073
827,417.95000102609396,422.3458518075943
828,538.1499882414937,497.33508219257
829,447.65001505896447,446.01211321547623
830,539.1499911725521,561.7579800371825
831,413.6499884225428,396.270857527256
832,558.1500103528798,572.5364344114065
833,388.15000495500857,382.59255894698197
834,576.1499900923669,563.8746346530318
835,424.64998415440317,446.2322306916118
836,614.6499934087693,675.4158159121871
837,493.15000238299365,498.60157002300025
838,420.1500074744224,410.21744824111454
839,289.3500074446946,287.489633244127
840,481.1500037200749,449.037386777848
841,549.149983973354,561.9710146155953
842,518.6500041054189,522.3027712923288
843,452.14999173894523,436.73424739435313
844,531.1500042338669,535.0604209528863
845,405.25000031143423,425.8353837588429
846,338.15000444121654,359.6333277238905
847,469.65000652268526,456.60849330648773
848,385.6499976273626,384.6423093871772
849,398.6500174762308,402.2430546596646
850,448.0500162313878,470.1948054908216
851,530.6500027683377,523.8889022648334
852,522.1500143641233,541.8307949410379
853,344.65000523820515,338.484634848833
854,583.1500106097758,537.1628002439438
855,352.64999217689035,363.9317704068124
856,452.6499932044744,444.3404398235678
857,490.14999358981845,446.44581291675564
858,390.1499925622344,368.30064045935865
859,439.64999161049724,436.32197893515223
860,556.150004490763,587.6254892259835
861,493.15000238299365,489.5797107937932
862,552.949995111376,542.1210842183232
863,396.050009855479,378.4021669641137
864,365.6499937708675,388.4938723374903
865,272.6499950058013,283.2783759208023
866,507.6500083735585,503.8476240997016
867,451.64999027341605,446.42690084964033
868,385.6499976273626,385.36989457927643
869,501.6499907872081,500.0038377329707
870,471.15001091927286,472.59747773945327
871,435.1500149305164,417.13035641849035
872,506.65000544250006,494.468954770267
873,626.1499906061589,631.801449303031
874,395.1500072175264,377.60221938394005
875,469.1500050571561,496.33624757453794
876,731.1499697792531,782.9149261781573
877,590.1499946174025,575.5208535276353
878,470.15000798821444,483.1700534525514
879,563.1499884983897,572.9817807331681
880,445.15000773131845,447.1247853340208
881,515.1499938467144,534.8508182939887
882,383.15000855460755,396.69889821231357
883,338.0500041481107,316.49702020123596
884,430.1500002752244,437.4996019560098
885,478.14999492689964,487.3873348899185
886,491.34999710708854,503.9466751384735
887,391.64999695882193,407.3636246153712
888,363.35000528432425,369.9488380613923
889,417.1499986812472,397.84194646954535
890,496.55001234859225,476.8580232685804
891,358.6499915083498,358.73964127823706
892,315.6499932570755,325.1056799717992
893,508.1500098390877,505.7183488234877
894,436.15001786157484,430.22042764484877
895,439.4499910242855,425.2228591449558
896,456.65000492870803,446.91510965555904
897,570.1500090157986,528.7451779080927
898,434.45001287877557,462.2645887456834
899,337.65000297568736,340.8697093825042
900,475.14998613372444,485.8362533082068
901,500.1499863906204,480.5579610939323
902,558.1500103528798,551.0128956037759
903,487.14998479664325,448.9162473209202
904,345.05000641062855,327.85627218872304
905,536.1499823793769,569.9136446866393
906,411.15001760467885,374.33329779088496
907,521.150011433065,537.4124906435609
908,472.45001472964873,466.1763198168576
909,488.6499891932308,502.3393684923649
910,493.15000238299365,465.47372557058924
911,486.1499818655848,477.9778878141939
912,548.1500175520778,561.2711220932006
913,570.6500104813277,618.1039283224941
914,389.150007886067,394.1393799398839
915,531.6500056993962,526.8464136716723
916,477.1499919958412,479.0449957247078
917,406.1500029493868,412.2752490882575
918,312.25000154636797,319.93080171525474
919,472.1500138503312,481.36993864729993
920,421.1500104054808,451.0503171028197
921,446.15001066237687,426.82231618791815
922,451.14998880788676,475.2399462367594
923,540.6499955691397,539.7299855706095
924,345.1500067037344,335.104139361754
925,541.1499970346689,510.9889739835262
926,476.1499890647828,478.9254992079735
927,571.1500119468569,594.3954616065323
928,444.15000480026004,446.6178105001151
929,518.3500032261014,493.51604945808646
930,519.6500070364773,512.5084015841782
931,420.1500074744224,433.2989689792692
932,434.2500122925639,428.55638479739423
933,494.8500073657929,518.8835936911404
934,479.14999785795806,463.39204732596875
935,579.6500003510713,554.2292613655328
936,454.64999906659125,439.74272645696993
937,549.6499854388833,544.9254005795717
938,488.6499891932308,487.7472118118405
939,422.15001333653925,410.4347909738123
940,459.5500134287774,459.7556000116467
941,556.4500053700805,544.7606684428453
942,404.14999708727,433.47224440500133
943,519.1500055709481,522.1298609644174
944,424.64998415440317,426.6027098487317
945,459.3500128425657,453.0952665066719
946,448.15001652449365,452.35988647609946
947,407.1500058804452,393.94131437212224
948,562.6499870328605,579.5811794118583
949,570.6500104813277,564.9120966205
950,458.1500093252957,435.81818045228715
951,270.1500059330463,272.68015208579595
952,522.6500158296526,505.59888881653546
953,420.0500071813166,416.87840241238473
954,341.1499949795007,356.88897867970167
955,490.14999358981845,510.15133005335923
956,377.14999096825716,375.4824796915054
957,517.1499997088313,512.4816764236987
958,508.1500098390877,496.5791471546888
959,455.6500019976496,445.2598656655848
960,363.4500055774301,386.5981384129822
961,508.1500098390877,509.9590695409476
962,573.1500178089738,582.0258379098773
963,690.1499956449866,719.5217502272129
964,580.7500035752356,548.5626145993173
965,456.15000346317885,465.4184497605264
966,283.450008406341,274.07953552298244
967,588.1499887552857,561.4345033679903
968,351.15000603519377,358.373466418907
969,386.65000055842097,379.59711387656625
970,387.15000202395015,390.0851694441586
971,460.6500166529417,461.8532695408165
972,429.04999705106013,437.8457146900892
973,443.1500018692016,416.83798608362673
974,505.15000104591246,491.4249151799082
975,296.84999291785056,306.4793931756913
976,516.1499967777729,469.48991112828253
977,483.15000958219173,483.5346401363611
978,460.1500151874125,466.7729626755416
979,482.15000665113325,491.3485367158055
980,452.14999173894523,458.39133898481725
981,463.1499874708056,453.6766847862303
982,443.1500018692016,462.26385855004185
983,354.0499962803721,335.89769773006435
984,452.74999349758025,437.57499465599653
985,426.14998855099077,412.7479047270119
986,495.1500082451104,484.3813384924829
987,451.14998880788676,451.87605884402984
988,536.1499823793769,550.447140020728
989,565.1499943605065,535.4724338436126
990,385.14999616183337,383.1674784853309
991,430.1500002752244,414.0529833970964
992,525.1499866475165,513.7108147470652
993,390.7499943208694,390.66457968570285
994,450.1499858768284,455.71276231303807
995,245.35000626236194,247.16375747121864
996,360.1499959049373,359.6806078916788
997,633.1500111235678,610.9550939333438
998,389.150007886067,365.1318469436467
999,566.1499972915649,558.6292012426256
1000,476.1499890647828,468.7458417695761
1001,484.65001397877927,479.8413105815649
1002,558.650011818409,555.110315426588
1003,486.1499818655848,510.66038594484326
1004,363.1500046981126,376.1532008980214
1005,493.15000238299365,490.0042100299895
1006,452.14999173894523,458.75504943385715
1007,549.6499854388833,572.1925122642517
1008,512.1499850535392,507.17844802826636
1009,331.6500036442279,341.8845717948675
1010,499.149983459562,511.75253956586124
1011,467.14999919503924,440.31585701599715
1012,539.1499911725521,553.1499956975877
1013,329.64999778211114,331.04505481012166
1014,365.0499920122325,352.6888750948011
1015,533.1500100959837,582.3564704963565
1016,554.1499986286461,556.62780800879
1017,517.1499997088313,513.4788681015373
1018,372.9999970592558,370.9141201896965
1019,345.6500081692636,369.93567628495396
1020,499.4499843388796,502.62954824030396
1021,455.15000053212043,452.4395873303711
1022,641.149998062253,651.6884006193279
1023,523.1500172951818,532.0691745074093
1024,435.7500166891515,425.73994718849656
1025,349.150000173077,345.62536406636235
1026,460.45001606673003,477.46828427597876
1027,524.149983716458,508.5512158343196
1028,546.1500116899609,565.6779988288879
1029,476.8499911165237,476.34779906407
1030,391.0499952001869,392.6836619089543
1031,281.15000166490665,294.0064467957616
1032,470.6500094537437,476.20154087707397
1033,469.5500062295794,482.39082517370576
1034,394.150004286468,383.1468687133491
1035,430.04999998211855,416.1459066545963
1036,617.1500007364153,631.3404402847588
1037,425.6499870854616,434.4755332164466
1038,512.1499850535392,505.1730752281845
1039,495.6500097106397,498.9909833586216
1040,290.1499915346503,296.41762582361696
1041,678.1499969820677,675.9922688613831
1042,443.1500018692016,443.7510259017348
1043,493.15000238299365,496.34804023414847
1044,477.1499919958412,427.9292927804589
1045,616.149997805357,616.735578200072
1046,418.15000161230563,440.902788272649
1047,365.14999230533834,376.53188035771245
1048,374.750002188608,359.9868884535133
1049,489.4499915380776,472.99802655860776
1050,473.6500182469189,441.45952593952416
1051,489.1499906587601,475.08715279877185
1052,406.1500029493868,415.7644524514675
1053,508.1500098390877,483.06698633775113
1054,378.64999536484476,378.5267931052297
1055,480.6500022545456,480.6691333803534
1056,519.6500070364773,512.9345072507858
1057,702.1500308176875,732.6532235464454
1058,334.24999301008876,324.76812878161667
1059,425.6499870854616,413.4631678676605
1060,503.1499951837956,539.0270262265205
1061,413.14998695701354,375.4247577260434
1062,496.1500111761689,503.9336411462724
1063,406.9500052942335,395.53774110317227
1064,464.6499918673932,423.46100659132
1065,390.1499925622344,409.5455952313542
1066,350.15000310413535,368.83244194507597
1067,402.1499912251532,402.28657431989905
1068,401.00000610932705,403.06288181617856
1069,488.6499891932308,498.8898147524893
1070,499.149983459562,505.97731270775193
1071,405.6500014838576,401.6162912307679
1072,486.649983331114,495.4772089120745
1073,613.1499890121818,585.5756840211152
1074,413.6499884225428,422.80956254974
1075,485.1500154443085,475.5994580608606
1076,397.15001307964326,407.97289985865353
1077,417.1499986812472,408.9438410031795
1078,559.1500132839382,558.4915958739816
1079,313.2500044774264,324.01336205676193
1080,570.1500090157986,502.49150475427507
1081,795.1500113278628,809.6995976024866
1082,584.1500135408342,530.1340830378234
1083,592.1500004795193,636.7150818139314
1084,364.84999142602084,365.49380492314697
1085,438.549988386333,420.7592462079226
1086,236.549998723939,241.5643799784779
1087,529.1499983717501,535.2588881282509
1088,541.1499970346689,502.29362173542376
1089,370.1500069606304,367.82214325547216
1090,449.5499841181934,446.9823971839249
1091,436.649982817322,429.7007839165628
1092,488.4499886070191,456.5531809866428
1093,479.64999932348724,474.18974235534665
1094,434.15001199945806,422.27308781191704
1095,483.15000958219173,478.64630890443914
1096,372.1499945678562,362.2149891791492
1097,417.4499995605647,415.333125886023
1098,542.6500014312564,547.8511484760046
1099,442.1499989381432,411.68298740342254
1100,415.4499936984479,402.99741977691644
1101,603.6499976769089,643.8744310203194
1102,341.64999644502996,352.4272459964454
1103,418.6500030778348,418.1808888879418
1104,475.14998613372444,387.4007329523563
1105,470.6500094537437,470.715106395185
1106,232.4499958340451,268.5190774579346
1107,372.1499945678562,379.8121199832111
1108,387.6500034894794,407.30144845649596
1109,428.1499944131076,414.83808975085617
1110,505.65000251144164,505.0243708857894
1111,503.6499966493249,462.0879909297824
1112,606.1500050045549,592.6121413010359
1113,633.1500111235678,581.5896190336346
1114,449.14998294577,480.07705424442884
1115,403.14999415621156,408.5464685350656
1116,498.1500170382857,488.881497721374
1117,540.1499941036104,521.381483451426
1118,448.15001652449365,436.8007682172954
1119,264.050006308481,281.1298117554187
1120,499.149983459562,494.14284939676514
1121,573.1500178089738,589.1991338530182
1122,618.650005133003,559.804268578738
1123,480.6500022545456,454.33291160926217
1124,468.4500030054152,469.2369713580608
1125,442.1499989381432,422.05793566614386
1126,569.1500060847401,538.1259648048878
1127,398.1500160107016,393.92105144307016
1128,455.6500019976496,457.78626236647364
1129,477.34999258205295,462.8987636603415
1130,487.14998479664325,470.7628976999223
1131,323.54999815754593,352.3744711064547
1132,248.24999650754032,262.4916045154631
1133,516.1499967777729,502.85912174999714
1134,703.1500337487458,697.2336965829134
1135,349.150000173077,334.79163388207553
1136,443.6500033347308,438.1006624983251
1137,418.6500030778348,408.61517994493244
1138,530.1500013028085,560.7485940921307
1139,412.1499840259552,400.1227125558257
1140,499.149983459562,489.9957762703299
1141,470.6500094537437,487.84038477569817
1142,598.6499830216169,691.4215948449075
1143,509.1500127701461,515.4687242442369
1144,501.20000772312284,490.74681899741284
1145,505.15000104591246,509.6354833424091
1146,423.94998210266226,395.6592821677029
1147,368.1500010985136,356.74575080461796
1148,407.1500058804452,422.243259319961
1149,564.6499928949773,587.6287751063704
1150,470.15000798821444,477.91896102592347
1151,391.74999725192777,387.3056249700486
1152,473.1500167813897,449.20536828517913
1153,496.1500111761689,485.58024671629073
1154,271.2499909023195,265.15448198094964
1155,583.1500106097758,580.3171070891619
1156,572.1500148779153,549.7337388789654
1157,407.45000675976274,378.403773394525
1158,433.3500096546113,427.5384555633366
1159,520.6500099675358,548.8144955858588
1160,541.3499976208806,533.8671717453003
1161,523.1500172951818,513.1932155665754
1162,553.1499956975877,542.6835904307663
1163,311.6499997877329,335.6668646328896
1164,560.1500162149965,540.7200943507254
1165,483.15000958219173,470.25782137468457
1166,475.14998613372444,484.95198638632894
1167,439.64999161049724,430.71823852345346
1168,361.14999883599575,374.54087415687735
1169,319.2500038088858,316.65868551626795
1170,443.1500018692016,447.20463222742075
1171,498.1500170382857,465.601546317637
1172,333.1500080408156,343.6726383720338
1173,473.1500167813897,469.417950347811
1174,623.1499818129837,694.7901698881387
1175,361.650000301525,346.33264981962736
1176,513.1499879845976,487.8273872932792
1177,337.7500032687932,336.47597616836424
1178,507.15000690802924,521.7836021912098
1179,482.0500063580274,476.3137354373932
1180,469.65000652268526,464.8436397515237
1181,243.55000098645684,252.01477570585902
1182,379.2499971234798,377.01760649845
1183,581.150004747659,566.5071359798312
1184,450.1499858768284,449.7936138939857
1185,453.6499961355328,468.9756708477437
1186,539.1499911725521,525.505299846679
1187,282.0500043028593,288.2289745860546
1188,503.1499951837956,501.917023333311
1189,385.14999616183337,372.64882772035895
1190,364.150007629171,377.09321825712914
1191,550.1499869044125,530.8122522398829
1192,418.15000161230563,414.0083684433996
1193,444.6500062657892,445.1484013009071
1194,403.14999415621156,402.8657289929688
1195,457.4500072735547,464.6477647706866
1196,354.54999774590135,346.42540292099113
1197,463.1499874708056,470.771440988928
1198,350.15000310413535,351.0634778516739
1199,569.1500060847401,531.1712894368172
1200,309.6499939256161,298.3685990484058
1201,399.2499827250838,391.02025798268613
1202,436.15001786157484,442.86854795917867
1203,569.1500060847401,551.1360065889359
1204,304.84999811142677,289.7112169736623
1205,545.1500087589025,562.7487459933757
1206,340.1499920484423,355.2257025376707
1207,442.24999923124903,443.7274405825138
1208,422.15001333653925,432.5301824980974
1209,524.149983716458,507.3561411376297
1210,375.35000394724307,377.51877627700566
1211,446.15001066237687,450.9046430723369
1212,520.6500099675358,512.2472836227715
1213,415.1499928191304,386.0722515119612
1214,573.1500178089738,554.1934087595343
1215,426.9499908958375,431.682242809385
1216,590.1499946174025,554.2920581907033
1217,538.1499882414937,516.2309389646351
1218,489.1499906587601,794.9348956918716
1219,567.1500002226234,555.1504761868715
1220,389.9499919760227,379.8381697127223
1221,523.4500181744993,495.49020639449355
1222,429.14999734416597,432.7452251145243
1223,376.650007757619,369.7868076485395
1224,503.1499951837956,505.9426649245619
1225,507.15000690802924,448.8813074594736
1226,544.1500058278441,548.9051128649711
1227,611.0000009652972,561.099088000059
1228,614.1499919432401,615.1476947580277
1229,356.65000390112397,379.9448147861659
1230,366.14999523639676,357.75782021865245
1231,331.45000305801625,335.3249322688579
1232,433.550010240823,411.9471356767416
1233,533.3500106821954,536.1160282820463
1234,446.15001066237687,439.3623675473034
1235,574.1499842302501,600.1792317536473
1236,485.6500169098377,479.0961094196141
1237,489.1499906587601,522.6995596039295
1238,447.65001505896447,438.9880692614615
1239,408.1500088115036,403.10406485036015
1240,473.1500167813897,441.91640935242174
1241,533.1500100959837,526.2910998862982
1242,545.1500087589025,524.6433038918674
1243,495.45000912442805,506.8293780018389
1244,493.15000238299365,468.9103913573921
1245,505.65000251144164,492.07581157475704
1246,492.1499994519353,479.71637410730125
1247,349.65000163860617,376.988727260828
1248,465.54999450534575,453.27292310625313
1249,341.94999732434746,348.95182507596905
1250,460.1500151874125,466.3229796114564
1251,487.14998479664325,467.2620477162301
1252,532.1500071649252,525.401429516673
1253,466.64999772951006,462.8333016210794
1254,311.6499997877329,343.612141663134
1255,385.14999616183337,390.60753315120934
1256,488.6499891932308,447.6214278995991
1257,379.6499982959032,434.05840895622964
1258,524.149983716458,517.3265245051681
1259,536.1499823793769,530.3269642165303
1260,465.1499933329224,472.63406054109333
1261,375.85000541277225,388.9852757493406
1262,388.15000495500857,393.99983955278987
1263,411.649982560426,404.9731831437349
1264,450.1499858768284,444.96366180360315
1265,577.1499930234253,543.9909327073395
1266,538.1499882414937,549.4487800298631
1267,388.15000495500857,380.135870475769
1268,433.95001141324633,411.6799205817282
1269,433.8500111201405,415.8509076154232
1270,484.65001397877927,475.93407021358604
1271,429.14999734416597,404.19391835510726
1272,379.0499965372681,374.9532704003155
1273,444.15000480026004,448.9473901650309
1274,580.6500032821298,559.5407044619321
1275,365.14999230533834,354.1308106829971
1276,277.1500081955641,288.80705222055315
1277,436.15001786157484,476.10482646435497
1278,460.75001694604754,439.36119923427697
1279,502.14999225273726,506.3985260635614
1280,310.4499962704628,301.5709085440635
1281,426.64999001652,437.7099713203311
1282,423.15001626759766,420.77647882506244
1283,554.1499986286461,572.9748803843557
1284,539.6499926380814,580.1201003050804
1285,229.34999587520954,255.1929339806735
1286,546.6500131554901,563.0714194473625
1287,443.1500018692016,451.47948959112165
1288,526.1499895785748,536.2127061849833
1289,470.15000798821444,450.55560955569143
1290,471.45001179859037,457.9301474176347
1291,568.1500031536817,570.0087161591648
1292,588.1499887552857,588.1349102152884
1293,534.1500130270421,544.2188267670572
1294,478.3499955131113,454.5614263352751
1295,437.6499857483804,432.89915035575626
1296,489.34999124497176,488.8196501505375
1297,448.2500168175995,447.3896272931993
1298,481.6500051856041,472.18112018465996
1299,573.4499821785092,587.2291755415499
1300,364.150007629171,370.19007644645865
1301,529.1499983717501,565.1017649383842
1302,445.9500100761652,452.3099410942197
1303,441.14999600708484,449.65911185681813
1304,633.1500111235678,598.8345764797925
1305,528.1499954406917,527.7325060826539
1306,538.1499882414937,575.7791967456043
1307,415.1499928191304,367.48751284785567
1308,630.6500037959217,647.1727612428367
1309,673.000000142008,679.6115200683474
1310,394.4500051657855,374.5753759009391
1311,417.6500001467764,412.47649100705974
1312,417.6500001467764,422.25910456538196
1313,392.4499993036687,385.6185992147773
1314,388.6500064205378,426.50260002627965
1315,721.1500134882331,697.6228908598423
1316,420.1500074744224,421.9009070934355
1317,438.94998955875633,461.9847047562897
1318,381.1500026924908,365.5371785442531
1319,413.14998695701354,421.54672569751733
1320,436.15001786157484,430.01261396527286
1321,558.1500103528798,594.2436539326608
1322,409.65001320809125,411.5321654936671
1323,393.2500016485154,381.23379264235496
1324,502.14999225273726,490.57003863260144
1325,456.15000346317885,424.3457846501469
1326,466.64999772951006,439.9919422294199
1327,388.15000495500857,385.0657680945843
1328,668.6500056467951,680.0298491513729
1329,356.65000390112397,373.01069442540404
1330,578.1499959544836,568.0953480099141
1331,554.1499986286461,549.861559626013
1332,469.1500050571561,454.673912973851
1333,509.1500127701461,481.7559565731883
1334,423.15001626759766,406.21119334414595
1335,458.65001079082487,470.1907529050111
1336,457.1500063942372,458.04471511378887
1337,529.6499998372793,508.01280607804654
1338,460.1500151874125,456.0535811287165
1339,412.1499840259552,417.29118200853463
1340,556.150004490763,524.1894507908821
1341,531.1500042338669,565.4880019229649
1342,508.6500113046169,518.409514170885
1343,675.6499896544218,666.713453785926
1344,503.6499966493249,490.43812878996135
1345,413.14998695701354,425.72851962670677
1346,398.1500160107016,391.77588268741965
1347,471.65001238480204,475.51285685777657
1348,423.15001626759766,424.67302182689303
1349,429.14999734416597,425.61785847723485
1350,550.1499869044125,553.6074997767806
1351,639.1499922001362,649.3122709822654
1352,482.15000665113325,483.8718444836139
1353,300.0500022972375,292.45237141191956
1354,514.1499909156561,496.0253667801618
1355,459.15001225635405,453.35021431490776
1356,400.94998770788305,407.69878441482774
1357,421.1500104054808,416.5119537296891
1358,462.1499845397472,453.49325964108107
1359,573.1500178089738,558.2158009801805
1360,490.14999358981845,508.74340332716696
1361,484.1500125132501,460.74362773418426
1362,425.9499879647791,427.1584982612728
1363,545.1500087589025,521.8821786028146
1364,534.1500130270421,507.029086509794
1365,501.14998932167885,483.4943333369493
1366,394.95000663131475,393.9323329657316
1367,500.1499863906204,478.23853114843365
1368,493.15000238299365,491.167375177145
1369,460.6500166529417,439.0873028491437
1370,391.14999549329275,391.0658404456079
1371,419.65000600889323,404.89709675788873
1372,404.2499973803758,404.61692069023843
1373,393.65000282093877,394.9677503854036
1374,484.05001222014425,490.78537332728496
1375,531.1500042338669,516.4191468912363
1376,538.6499897070229,509.60401191025966
1377,355.14999950453637,359.4379273702204
1378,411.15001760467885,429.0601102606952
1379,528.649996906221,507.3419388324022
1380,448.15001652449365,447.27440242096776
1381,333.2500083339214,322.5441354064643
1382,538.1499882414937,536.2505303192138
1383,314.3500077015906,333.7551576787233
1384,463.1499874708056,478.917101958096
1385,302.64999166309826,294.5746667890995
1386,441.649997472614,455.916267838329
1387,417.8500007329881,421.9508159655332
1388,454.14999760106207,440.59687280863517
1389,495.1500082451104,488.5300545591116
1390,576.1499900923669,540.1777050282061
1391,473.1500167813897,504.5932998888194
1392,656.150005518347,701.9463792532682
1393,370.1500069606304,366.6506538780033
1394,395.55000838994977,400.91435416057703
1395,573.9499836440384,511.09788266345856
1396,438.34998780012126,472.50660489186646
1397,459.2500125494599,467.7299205735325
1398,435.0500146374106,460.104085881561
1399,492.1499994519353,474.7665238925814
1400,544.1500058278441,573.3996351890265
1401,351.15000603519377,361.0269061057269
1402,368.9500034433603,364.3840718420594
1403,469.1500050571561,483.96899701371785
1404,616.149997805357,549.7825889673828
1405,408.550009983927,406.03152870655055
1406,379.14999683037394,383.105941247642
1407,514.1499909156561,487.0596230860054
1408,384.14999323077495,381.6631476795673
1409,441.049995713979,428.17493059426545
1410,583.1500106097758,546.6118604332208
1411,523.1500172951818,536.634613226652
1412,556.150004490763,560.3742227867245
1413,480.6500022545456,481.0672360441088
1414,511.1499821224808,527.3527313295007
1415,427.6499929475784,421.37107713595026
1416,551.1499898354708,550.3547702720762
1417,497.55001527965067,485.1581206159293
1418,452.14999173894523,444.73222629502413
1419,518.5500038123131,510.98948512047525
1420,422.3500139227509,401.60975597977637
1421,474.14998320266596,462.68558304280043
1422,322.6499955195933,327.91275282159444
1423,558.1500103528798,528.1583561807871
1424,583.1500106097758,583.4030233995617
1425,412.64998549148436,410.1645455668866
1426,372.6499960333854,370.8819915814697
1427,458.1500093252957,439.6558696854114
1428,407.1500058804452,414.3564892154932
1429,432.95000848218797,421.51974496856326
1430,485.1500154443085,496.58502522960305
1431,426.14998855099077,433.5624965862929
1432,455.6500019976496,457.8251452843844
1433,402.9499935699999,389.20718220479785
1434,486.649983331114,486.9111378023028
1435,531.1500042338669,506.2496391722559
1436,422.15001333653925,427.5096128354966
1437,539.6499926380814,544.2369721287489
1438,432.3500067235529,425.4006982934475
1439,415.64999428465956,408.66099972143763
1440,361.14999883599575,358.33503987327214
1441,448.15001652449365,437.86469977676865
1442,554.1499986286461,538.0227881607412
1443,381.1500026924908,373.18815022118383
1444,450.04998558372256,433.9036074802279
1445,400.14998536303636,416.71308611914515
1446,486.1499818655848,477.9428384234011
1447,356.15000243559473,362.60403741694984
1448,514.1499909156561,529.6592733219265
1449,413.14998695701354,432.34390958994624
1450,517.1499997088313,511.75608101472255
1451,578.1499959544836,551.6310427241027
1452,437.4499851621687,404.9730005948245
1453,478.14999492689964,468.0423347787559
1454,521.6500128985941,521.2529690185189
1455,285.44999601356676,294.9249781481176
1456,474.64998466819526,491.05558222442863
1457,443.6500033347308,449.53151016846294
1458,558.1500103528798,580.973954578489
1459,391.14999549329275,422.5625008544325
1460,388.15000495500857,383.11280508667227
1461,444.15000480026004,434.5658219075203
1462,679.1499999131262,706.4443844050169
1463,491.5499976933002,498.5768894103169
1464,508.1500098390877,488.15520862653847
1465,344.95000611752266,377.51377443686124
1466,558.1500103528798,546.4756789460778
1467,375.15000336103134,388.7618176281452
1468,431.1500032062828,432.2176952733099
1469,337.85000356189903,344.56692722909145
1470,385.6499976273626,372.9238376538455
1471,465.1499933329224,474.0733126603066
1472,559.1500132839382,539.5561990079284
1473,418.6500030778348,429.31648195043203
1474,570.1500090157986,605.2418971949816
1475,364.3500082153827,375.8277892103791
1476,361.7500005946308,370.4699786907434
1477,388.15000495500857,364.83326994583007
1478,573.1500178089738,536.8580530929565
1479,541.1499970346689,575.5388163404166
1480,379.9499991752207,385.168105013743
1481,408.1500088115036,390.23433015882966
1482,359.04999268077313,374.3240060513466
1483,423.15001626759766,427.74207061797375
1484,575.1499871613084,550.9247609898448
1485,440.1499930760264,428.06361226871604
1486,415.9499951639771,398.91186563327904
1487,436.15001786157484,438.66579741507763
1488,456.15000346317885,455.99490990892053
1489,598.1500180658697,591.4578480309248
1490,396.95001249343153,417.67698087573046
1491,273.1499964713305,261.57192310497163
1492,413.14998695701354,436.4336258487403
1493,495.1500082451104,518.9806732016801
1494,547.1500146210193,520.2379970768094
1495,440.1499930760264,432.3855672512948
1496,402.6499926906824,414.4610167215764
1497,435.25001522362226,459.4118604134023
1498,492.1499994519353,492.8786616826057
1499,481.1500037200749,422.39827985465524
1500,491.64999798640605,480.2058242458105
1501,744.1500078830122,869.195500355959
1502,497.15001410722726,503.78026355177155
1503,405.6500014838576,397.9296429660916
1504,372.1499945678562,372.29420820705593
1505,481.1500037200749,453.81878085806966
1506,462.64998600527645,460.45078277215356
1507,433.0500087752938,416.5027167548239
1508,563.1499884983897,559.4989737810195
1509,366.64999670192594,366.68429764218627
1510,426.14998855099077,405.3983030462265
1511,499.3499840457737,477.5175359719991
1512,404.6499985527992,426.7059960222244
1513,511.1499821224808,495.01295052319756
1514,476.64999053031204,466.7995417968928
1515,432.0500058442354,420.183012317419
1516,491.14999652087687,505.3146236532926
1517,2535.1499999999996,6005.872111523152
1518,421.1500104054808,398.82464376389976
1519,721.1500134882331,719.3676789468527
1520,301.45000640071925,299.8161023783683
1521,458.1500093252957,517.9830434064567
1522,545.6500102244318,542.9193340936303
1523,508.6500113046169,472.52741546764963
1524,489.64999212428927,474.7685684403777
1525,493.15000238299365,511.1008399558067
1526,510.15001570120455,527.5538272091746
1527,509.1500127701461,483.66508958771817
1528,562.1499855673313,508.6059805074334
1529,365.44999318465585,375.2769113635271
1530,461.94998395353554,452.7073135623336
1531,442.95000128298994,425.9587868222594
1532,425.1499856199324,424.3098225148022
